transaction_id,customer_id,customer_email,transaction_date,total_amount,subtotal,tax_amount,total_discount,payment_method,status,num_items,shipping_address,created_at
TXN-5ac29fcb,66,taylorvictoria@example.org,2025-09-29 10:04:20.455612,630.63,583.92,46.71,0.0,credit_card,completed,1,"56856 Hernandez Lane Apt. 873, West Meredith, Georgia 61190",2025-12-22 10:04:20.455612
TXN-d54bb0aa,91,xcline@example.com,2025-12-17 10:04:20.456611,6962.73,6446.97,515.76,31.03,apple_pay,completed,5,"832 Sarah Burg, New Michael, Vermont 1758",2025-12-22 10:04:20.456611
TXN-e4d7432a,92,blakenicholas@example.net,2025-11-15 10:04:20.457611,3225.6,2986.67,238.93,309.04,credit_card,completed,9,"619 Ryan Curve, West Jose, Massachusetts 52006",2025-12-22 10:04:20.457611
TXN-d6f277de,23,ntorres@example.org,2025-10-24 10:04:20.459609,4185.87,3875.81,310.06,7.85,credit_card,completed,7,"44713 French Road, South Danny, Iowa 85387",2025-12-22 10:04:20.459609
TXN-54af5275,67,harttammy@example.net,2025-09-23 10:04:20.460609,6349.56,5879.22,470.34,582.4,debit_card,completed,6,"837 Molly Isle, Susantown, Indiana 25407",2025-12-22 10:04:20.460609
TXN-1981fb92,22,danamullins@example.org,2025-11-01 10:04:20.461608,10222.07,9464.88,757.19,535.86,paypal,completed,6,"413 Angela Mall, Port Alexandra, New Hampshire 58529",2025-12-22 10:04:20.461608
TXN-213c1f0a,48,zwelch@example.org,2025-12-13 10:04:20.463607,10528.92,9749.0,779.92,170.12,credit_card,completed,9,"345 Michelle Isle, Davidstad, Nevada 52932",2025-12-22 10:04:20.463607
TXN-0f1592c2,73,brian63@example.org,2025-11-07 10:04:20.464606,2709.01,2508.34,200.67,64.95,credit_card,completed,8,"431 Joseph Light, Lake Peter, Mississippi 14466",2025-12-22 10:04:20.464606
TXN-c3edc6cc,26,cindy77@example.org,2025-10-31 10:04:20.465606,2154.1,1994.54,159.56,37.78,paypal,completed,5,"1274 Perry Orchard, Sanchezside, Georgia 50778",2025-12-22 10:04:20.465606
TXN-a6ef80a0,87,troyrodriguez@example.com,2025-11-27 10:04:20.466605,863.83,799.84,63.99,42.1,debit_card,completed,2,"91043 Sandra Turnpike, Hunterhaven, Wyoming 54952",2025-12-22 10:04:20.466605
TXN-654b7c3e,93,louis43@example.org,2025-10-21 10:04:20.467606,1324.3,1226.2,98.1,194.17,credit_card,completed,4,"1124 Jason Walks Suite 213, Randyton, Utah 39670",2025-12-22 10:04:20.467606
TXN-3f11e8fa,37,michael98@example.org,2025-11-07 10:04:20.468656,11791.86,10918.390000000001,873.47,546.91,paypal,failed,6,"44550 Molly Port, Jonestown, Colorado 98295",2025-12-22 10:04:20.469656
TXN-844c09a4,49,ykline@example.com,2025-12-15 10:04:20.469656,5759.51,5332.88,426.63,1298.96,paypal,pending,3,"447 Jackson Mills Suite 705, Hillton, California 88474",2025-12-22 10:04:20.469656
TXN-48a3db3c,32,jjohnson@example.com,2025-11-13 10:04:20.471700,12366.5,11450.460000000001,916.04,1575.51,credit_card,completed,10,"82675 Matthews Stream, South Diana, New York 81195",2025-12-22 10:04:20.471700
TXN-498e17a4,94,anthonysullivan@example.com,2025-11-24 10:04:20.472654,183.75,170.14,13.61,18.9,credit_card,completed,1,"199 Lowery Club Apt. 137, North Rebecca, Michigan 16560",2025-12-22 10:04:20.472654
TXN-045cc739,32,jjohnson@example.com,2025-12-04 10:04:20.473654,2049.32,1897.52,151.8,25.619999999999997,paypal,completed,6,"82675 Matthews Stream, South Diana, New York 81195",2025-12-22 10:04:20.473654
TXN-6c054848,15,stephanie79@example.net,2025-10-02 10:04:20.474653,4771.61,4418.16,353.45,733.58,google_pay,completed,6,"1434 Flores Plains Apt. 223, Bensonborough, California 54878",2025-12-22 10:04:20.474653
TXN-036d221a,76,yfaulkner@example.org,2025-09-28 10:04:20.475652,11873.06,10993.57,879.49,2142.55,debit_card,completed,3,"724 Johnny Drives Suite 617, Aguilarside, North Carolina 91164",2025-12-22 10:04:20.475652
TXN-8d767dc1,41,michelle52@example.com,2025-11-29 10:04:20.477652,2451.77,2270.1600000000003,181.61,104.95,debit_card,pending,5,"986 Carpenter Turnpike, South Reginashire, Tennessee 25173",2025-12-22 10:04:20.477652
TXN-6ed74cb4,20,nicole48@example.org,2025-11-26 10:04:20.478650,9418.41,8720.75,697.66,887.2099999999999,credit_card,completed,10,"3495 Tran Key, Barajasside, Michigan 46613",2025-12-22 10:04:20.478650
TXN-5a92f1c1,25,thomaspearson@example.com,2025-11-04 10:04:20.479650,3854.58,3569.06,285.52,86.19,credit_card,completed,5,"1545 Tara Lodge, Lake Mollymouth, Nebraska 7605",2025-12-22 10:04:20.479650
TXN-633dfd2f,73,brian63@example.org,2025-12-02 10:04:20.481649,7314.75,6772.92,541.83,235.56,debit_card,completed,8,"431 Joseph Light, Lake Peter, Mississippi 14466",2025-12-22 10:04:20.481649
TXN-a9710bf2,70,carloshernandez@example.org,2025-09-23 10:04:20.482648,1442.89,1336.01,106.88,138.97,credit_card,pending,2,"621 Alice Garden, New Alisha, Minnesota 35539",2025-12-22 10:04:20.482648
TXN-f7ee6057,68,burgesskaren@example.org,2025-11-26 10:04:20.483648,1928.32,1785.48,142.84,13.06,google_pay,completed,3,"753 Edwards Cape, Lake Dustin, Kentucky 73024",2025-12-22 10:04:20.483648
TXN-0fd9140f,44,henryschwartz@example.net,2025-09-29 10:04:20.484647,2361.31,2186.4,174.91,117.50000000000001,debit_card,completed,9,"9774 Shaw Manor, Port James, Rhode Island 18641",2025-12-22 10:04:20.484647
TXN-f1628697,92,blakenicholas@example.net,2025-11-15 10:04:20.485646,609.31,564.18,45.13,11.96,google_pay,completed,2,"619 Ryan Curve, West Jose, Massachusetts 52006",2025-12-22 10:04:20.485646
TXN-7b1d87fc,88,imiller@example.net,2025-10-21 10:04:20.486647,3376.41,3126.31,250.1,174.41,apple_pay,completed,2,"1799 Kyle Streets, North Alexander, Florida 92447",2025-12-22 10:04:20.486647
TXN-3c79aa84,85,christopher20@example.com,2025-09-24 10:04:20.488645,11594.35,10735.51,858.84,841.68,debit_card,completed,9,"62713 Davis Valley Apt. 155, Derrickberg, Tennessee 89254",2025-12-22 10:04:20.488645
TXN-88d13329,94,anthonysullivan@example.com,2025-10-23 10:04:20.489644,4232.34,3918.83,313.51,423.83000000000004,debit_card,completed,6,"199 Lowery Club Apt. 137, North Rebecca, Michigan 16560",2025-12-22 10:04:20.489644
TXN-0262fa70,24,margaret10@example.org,2025-12-07 10:04:20.490644,14037.06,12997.28,1039.78,1004.5999999999999,google_pay,completed,5,"065 Johnson Forks, Port Emilyview, Oregon 5774",2025-12-22 10:04:20.490644
TXN-79765730,46,samantha72@example.net,2025-12-12 10:04:20.491643,1310.76,1213.67,97.09,259.25,google_pay,completed,3,"1036 Brown Villages, Carlsontown, South Dakota 68052",2025-12-22 10:04:20.491643
TXN-9af508bc,93,louis43@example.org,2025-11-03 10:04:20.492642,3035.24,2810.4100000000003,224.83,128.29,debit_card,completed,3,"1124 Jason Walks Suite 213, Randyton, Utah 39670",2025-12-22 10:04:20.492642
TXN-094c82c5,67,harttammy@example.net,2025-10-30 10:04:20.493776,13877.01,12849.08,1027.93,605.36,credit_card,completed,5,"837 Molly Isle, Susantown, Indiana 25407",2025-12-22 10:04:20.493776
TXN-4c9b6b96,11,jason31@example.com,2025-11-17 10:04:20.495775,18039.19,16702.95,1336.24,1449.08,credit_card,completed,10,"3375 Hoover Well, East Andrew, Illinois 52728",2025-12-22 10:04:20.495775
TXN-356050a0,39,sierra24@example.com,2025-11-17 10:04:20.496787,6349.82,5879.46,470.36,88.4,paypal,completed,7,"59696 Roberts Lodge Apt. 529, Collierstad, Colorado 57741",2025-12-22 10:04:20.496787
TXN-b3ecac60,13,michaeljones@example.net,2025-10-27 10:04:20.496787,452.73,419.19000000000005,33.54,18.2,paypal,completed,2,"044 Russell Prairie Suite 777, New Thomas, West Virginia 22742",2025-12-22 10:04:20.496787
TXN-90392272,74,hahnsean@example.com,2025-12-15 10:04:20.496787,9600.1,8888.98,711.12,1681.9099999999999,debit_card,completed,7,"6618 Ashley Extension, Jacksonview, Maryland 35681",2025-12-22 10:04:20.496787
TXN-cc597a27,46,samantha72@example.net,2025-11-27 10:04:20.496787,4830.72,4472.89,357.83,749.7,paypal,completed,5,"1036 Brown Villages, Carlsontown, South Dakota 68052",2025-12-22 10:04:20.496787
TXN-ef4188df,1,johnsonjoshua@example.org,2025-10-07 10:04:20.501841,3696.2,3422.41,273.79,333.51,debit_card,pending,8,"9402 Peterson Drives, Port Matthew, Colorado 50298",2025-12-22 10:04:20.501841
TXN-76b71868,41,michelle52@example.com,2025-11-25 10:04:20.502840,5637.93,5220.31,417.62,533.14,paypal,completed,8,"986 Carpenter Turnpike, South Reginashire, Tennessee 25173",2025-12-22 10:04:20.502840
TXN-e26473d5,45,brett75@example.net,2025-12-06 10:04:20.503839,1339.49,1240.27,99.22,141.49,debit_card,completed,4,"8536 Nicholas Burgs, Sarahmouth, Georgia 18536",2025-12-22 10:04:20.503839
TXN-a92a46b2,2,melanie94@example.org,2025-10-06 10:04:20.504838,762.2,705.74,56.46,0.0,paypal,completed,1,"7525 Clark Grove Apt. 928, East Steven, Louisiana 84387",2025-12-22 10:04:20.504838
TXN-7bc74c07,71,zmiller@example.com,2025-10-04 10:04:20.505838,8590.35,7954.03,636.32,750.9399999999999,credit_card,completed,5,"217 Newman Isle, New Samanthabury, Indiana 91240",2025-12-22 10:04:20.505838
TXN-2c1cbb30,91,xcline@example.com,2025-12-03 10:04:20.507837,8172.8,7567.41,605.39,235.46,debit_card,completed,9,"832 Sarah Burg, New Michael, Vermont 1758",2025-12-22 10:04:20.507837
TXN-1db21a3a,85,christopher20@example.com,2025-09-29 10:04:20.508836,271.27,251.18,20.09,13.22,credit_card,completed,1,"62713 Davis Valley Apt. 155, Derrickberg, Tennessee 89254",2025-12-22 10:04:20.508836
TXN-664085d3,36,russellbeasley@example.com,2025-11-19 10:04:20.508836,408.33,378.08,30.25,0.0,apple_pay,completed,1,"098 Santiago Loop, Morganchester, Washington 7244",2025-12-22 10:04:20.508836
TXN-c5e5a3e6,5,davidalvarez@example.net,2025-10-10 10:04:20.509836,7307.28,6766.0,541.28,1194.0,paypal,completed,1,"0983 Adrian Station, East Carloston, Michigan 9788",2025-12-22 10:04:20.509836
TXN-459bb495,17,meadowsbrittany@example.net,2025-12-01 10:04:20.510835,5711.18,5288.129999999999,423.05,668.17,paypal,completed,4,"6417 Kaitlyn Center Suite 310, East Jamestown, South Carolina 20474",2025-12-22 10:04:20.510835
TXN-085ab4ed,41,michelle52@example.com,2025-10-12 10:04:20.511835,1465.26,1356.7199999999998,108.54,5.7,paypal,completed,3,"986 Carpenter Turnpike, South Reginashire, Tennessee 25173",2025-12-22 10:04:20.511835
TXN-8b445dbe,65,urice@example.org,2025-12-07 10:04:20.512834,11843.79,10966.47,877.32,291.59,debit_card,completed,6,"033 Craig Bypass Suite 903, South Scottside, Indiana 99379",2025-12-22 10:04:20.512834
TXN-341d8a45,30,dvaughn@example.com,2025-10-25 10:04:20.514833,7048.32,6526.22,522.1,520.37,credit_card,completed,10,"95339 Byrd Stravenue Apt. 104, Johnsonstad, Washington 17725",2025-12-22 10:04:20.514833
TXN-f735416f,43,kyle62@example.net,2025-10-02 10:04:20.515832,4031.47,3732.8399999999997,298.63,35.769999999999996,credit_card,completed,3,"35733 Eric Hill Apt. 888, Lake Matthewberg, Rhode Island 49878",2025-12-22 10:04:20.515832
TXN-142823bb,52,laurahicks@example.org,2025-10-02 10:04:20.516832,1924.35,1781.81,142.54,141.54,debit_card,completed,4,"6786 Morrow Cliffs, West Dawn, New Hampshire 61558",2025-12-22 10:04:20.516832
TXN-ccfb959c,13,michaeljones@example.net,2025-11-21 10:04:20.518830,5746.91,5321.21,425.7,766.9,credit_card,completed,8,"044 Russell Prairie Suite 777, New Thomas, West Virginia 22742",2025-12-22 10:04:20.518830
TXN-c39bc856,72,enelson@example.net,2025-11-15 10:04:20.519830,7528.96,6971.26,557.7,67.3,debit_card,completed,5,"396 Reyes Streets, Port Vanessa, Washington 10780",2025-12-22 10:04:20.519830
TXN-7395979d,83,candice25@example.net,2025-12-07 10:04:20.520829,17347.13,16062.16,1284.97,239.49,credit_card,completed,9,"7116 Neal Wells Suite 775, Port Kimland, Washington 60590",2025-12-22 10:04:20.520829
TXN-bbe9da28,24,margaret10@example.org,2025-11-20 10:04:20.521829,112.62,104.28,8.34,18.4,paypal,completed,1,"065 Johnson Forks, Port Emilyview, Oregon 5774",2025-12-22 10:04:20.521829
TXN-56baf6ad,21,qnelson@example.org,2025-12-10 10:04:20.523828,4440.57,4111.64,328.93,256.82,debit_card,completed,10,"3524 Jean Crossroad, Brandonton, Oklahoma 38791",2025-12-22 10:04:20.523828
TXN-c7a366d4,51,susanjohnson@example.org,2025-10-31 10:04:20.524827,5797.7,5368.24,429.46,665.9599999999999,credit_card,completed,10,"72715 Mckinney Plaza, Patriciaburgh, Virginia 93504",2025-12-22 10:04:20.524827
TXN-00790a23,28,molly71@example.net,2025-10-18 10:04:20.526827,6249.8,5786.85,462.95,361.01,credit_card,completed,8,"7809 Jimmy Spur Suite 316, Port Cynthiaville, New Hampshire 22306",2025-12-22 10:04:20.526827
TXN-c52f47ba,67,harttammy@example.net,2025-12-17 10:04:20.527825,5315.26,4921.54,393.72,89.49000000000001,paypal,completed,5,"837 Molly Isle, Susantown, Indiana 25407",2025-12-22 10:04:20.527825
TXN-45d46369,93,louis43@example.org,2025-10-04 10:04:20.528825,4711.94,4362.91,349.03,226.77,credit_card,completed,6,"1124 Jason Walks Suite 213, Randyton, Utah 39670",2025-12-22 10:04:20.528825
TXN-95f664ca,33,antonio53@example.com,2025-10-30 10:04:20.529824,1353.35,1253.1,100.25,84.65,debit_card,completed,6,"3293 Maria Plaza, New Jason, Iowa 43565",2025-12-22 10:04:20.529824
TXN-36af1d30,31,mark62@example.org,2025-12-02 10:04:20.530824,227.59,210.73000000000002,16.86,42.31,credit_card,completed,2,"516 Joseph Crossing Suite 549, Carsonstad, Connecticut 88953",2025-12-22 10:04:20.530824
TXN-c2fb95ab,12,michelle45@example.net,2025-12-17 10:04:20.532822,5445.49,5042.12,403.37,250.34,credit_card,completed,8,"569 Paul Ports Apt. 406, New Saraside, Utah 94798",2025-12-22 10:04:20.532822
TXN-293f739d,5,davidalvarez@example.net,2025-10-10 10:04:20.532822,108.95,100.88,8.07,25.22,debit_card,completed,1,"0983 Adrian Station, East Carloston, Michigan 9788",2025-12-22 10:04:20.533823
TXN-fda7fd2b,67,harttammy@example.net,2025-10-12 10:04:20.534821,1663.37,1540.16,123.21,88.54,paypal,completed,6,"837 Molly Isle, Susantown, Indiana 25407",2025-12-22 10:04:20.534821
TXN-0190454d,44,henryschwartz@example.net,2025-10-23 10:04:20.535821,2608.22,2415.02,193.2,268.34,paypal,completed,1,"9774 Shaw Manor, Port James, Rhode Island 18641",2025-12-22 10:04:20.535821
TXN-1d43a0db,75,bryanhamilton@example.com,2025-11-17 10:04:20.535821,3020.07,2796.36,223.71,0.0,credit_card,completed,2,"7569 Kevin Rapids Apt. 752, Novakport, West Virginia 91590",2025-12-22 10:04:20.535821
TXN-39ae90f7,82,adamsamy@example.com,2025-10-20 10:04:20.537820,8447.36,7821.63,625.73,1165.91,paypal,completed,7,"959 Martin Dam, Port Jamie, Arkansas 75221",2025-12-22 10:04:20.537820
TXN-ea8048a9,64,jennifer64@example.org,2025-09-30 10:04:20.538819,9706.35,8987.36,718.99,309.15000000000003,debit_card,pending,7,"65676 Miller Shore, Lake Michelle, Delaware 23893",2025-12-22 10:04:20.538819
TXN-f89fd6dc,65,urice@example.org,2025-09-29 10:04:20.539818,8710.57,8065.34,645.23,520.83,credit_card,completed,6,"033 Craig Bypass Suite 903, South Scottside, Indiana 99379",2025-12-22 10:04:20.539818
TXN-4b117bf5,14,campbellelizabeth@example.net,2025-10-02 10:04:20.540818,699.88,648.04,51.84,0.0,google_pay,completed,2,"3201 Robinson Unions Suite 083, South Dennismouth, Texas 70117",2025-12-22 10:04:20.540818
TXN-5d0b991d,9,smithchristine@example.net,2025-10-25 10:04:20.542817,14469.13,13397.34,1071.79,238.14000000000001,paypal,completed,9,"808 Huynh Cove Apt. 411, West Juan, Indiana 94559",2025-12-22 10:04:20.542817
TXN-f1c03f5d,23,ntorres@example.org,2025-12-22 10:04:20.543862,24776.81,22941.49,1835.32,1222.5,debit_card,completed,6,"44713 French Road, South Danny, Iowa 85387",2025-12-22 10:04:20.543862
TXN-65527aeb,97,barbaramcgrath@example.com,2025-11-11 10:04:20.544861,13272.71,12289.55,983.16,392.63,debit_card,completed,7,"427 Christopher Fort Apt. 087, West Samanthaborough, Florida 45164",2025-12-22 10:04:20.544861
TXN-299c27a6,72,enelson@example.net,2025-11-26 10:04:20.546940,18480.65,17111.71,1368.94,2273.75,debit_card,completed,10,"396 Reyes Streets, Port Vanessa, Washington 10780",2025-12-22 10:04:20.546940
TXN-867c8c5a,34,kristinacarlson@example.com,2025-10-22 10:04:20.547939,5801.55,5371.81,429.74,929.54,debit_card,pending,6,"40268 Julie Mountains, Stricklandhaven, Pennsylvania 14794",2025-12-22 10:04:20.547939
TXN-70c91c50,94,anthonysullivan@example.com,2025-11-18 10:04:20.549938,5632.42,5215.2,417.22,95.67,paypal,completed,7,"199 Lowery Club Apt. 137, North Rebecca, Michigan 16560",2025-12-22 10:04:20.549938
TXN-2193a275,37,michael98@example.org,2025-10-26 10:04:20.550937,10143.46,9392.09,751.37,104.22999999999999,credit_card,completed,5,"44550 Molly Port, Jonestown, Colorado 98295",2025-12-22 10:04:20.550937
TXN-5713021f,73,brian63@example.org,2025-10-04 10:04:20.551937,8009.81,7416.49,593.32,599.15,paypal,completed,9,"431 Joseph Light, Lake Peter, Mississippi 14466",2025-12-22 10:04:20.551937
TXN-b2cfebb9,91,xcline@example.com,2025-10-18 10:04:20.553936,7766.57,7191.27,575.3,847.52,credit_card,completed,8,"832 Sarah Burg, New Michael, Vermont 1758",2025-12-22 10:04:20.553936
TXN-6de2554f,98,samantharichard@example.com,2025-09-23 10:04:20.554935,4534.3,4198.43,335.87,256.95,apple_pay,completed,5,"675 Jasmine Points, Jeffreyshire, Idaho 50096",2025-12-22 10:04:20.554935
TXN-4d44eaad,29,rebecca05@example.org,2025-11-24 10:04:20.555934,9405.55,8708.84,696.71,457.16999999999996,google_pay,completed,6,"237 Stevens Shores Apt. 748, North Scott, Minnesota 77515",2025-12-22 10:04:20.555934
TXN-8570e599,58,silvageorge@example.net,2025-10-23 10:04:20.557933,3302.83,3058.18,244.65,230.29,google_pay,completed,9,"028 Ann Shore Suite 865, South Rhonda, Michigan 72102",2025-12-22 10:04:20.557933
TXN-a360fbbb,55,adamsjohn@example.org,2025-11-08 10:04:20.557933,19.13,17.71,1.42,3.13,debit_card,completed,1,"16873 Brandy Causeway Apt. 479, Mitchelltown, Connecticut 56983",2025-12-22 10:04:20.558932
TXN-833d723f,98,samantharichard@example.com,2025-11-15 10:04:20.559932,16379.27,15165.99,1213.28,586.52,apple_pay,completed,10,"675 Jasmine Points, Jeffreyshire, Idaho 50096",2025-12-22 10:04:20.559932
TXN-016dac0e,71,zmiller@example.com,2025-09-24 10:04:20.561931,4571.78,4233.13,338.65,439.95,paypal,completed,9,"217 Newman Isle, New Samanthabury, Indiana 91240",2025-12-22 10:04:20.561931
TXN-ea0bc202,84,melissa86@example.org,2025-12-13 10:04:20.562930,4754.21,4402.05,352.16,324.49,debit_card,completed,7,"27706 Wendy Curve, Erikview, Colorado 86299",2025-12-22 10:04:20.562930
TXN-2566f22c,43,kyle62@example.net,2025-12-07 10:04:20.563930,2793.34,2586.43,206.91,275.06,debit_card,completed,5,"35733 Eric Hill Apt. 888, Lake Matthewberg, Rhode Island 49878",2025-12-22 10:04:20.563930
TXN-35a30778,8,adkinsbrian@example.net,2025-12-02 10:04:20.565929,14507.11,13432.51,1074.6,704.52,debit_card,completed,10,"998 Donovan Ford Suite 346, Lake Debbie, New Jersey 41942",2025-12-22 10:04:20.565929
TXN-2c0c08c4,86,morenoalan@example.net,2025-10-07 10:04:20.566929,2500.33,2315.12,185.21,413.53999999999996,credit_card,completed,7,"5234 John Rapid Suite 043, Lake Peter, Tennessee 7653",2025-12-22 10:04:20.566929
TXN-3e235a67,67,harttammy@example.net,2025-10-31 10:04:20.567948,5234.48,4846.74,387.74,0.0,apple_pay,completed,2,"837 Molly Isle, Susantown, Indiana 25407",2025-12-22 10:04:20.567948
TXN-265d947a,21,qnelson@example.org,2025-12-08 10:04:20.567948,732.13,677.9,54.23,16.27,credit_card,completed,3,"3524 Jean Crossroad, Brandonton, Oklahoma 38791",2025-12-22 10:04:20.567948
TXN-9eed0a2a,27,michellehill@example.com,2025-10-01 10:04:20.567948,5232.08,4844.52,387.56,254.98,debit_card,completed,1,"3396 Melissa Loop Apt. 576, Mcneilberg, New York 5353",2025-12-22 10:04:20.567948
TXN-468fe4f8,81,angelaburns@example.org,2025-10-09 10:04:20.570964,552.46,511.54,40.92,14.65,debit_card,completed,2,"2190 Kelly Harbor Apt. 842, Cunninghamfort, Oklahoma 67453",2025-12-22 10:04:20.570964
TXN-cdf91ed7,35,soniawilliams@example.net,2025-11-12 10:04:20.570964,2079.48,1925.44,154.04,116.91,debit_card,completed,3,"24998 James Ranch, Shawnchester, Connecticut 92484",2025-12-22 10:04:20.570964
TXN-fc380ee5,96,dawnrobles@example.org,2025-11-12 10:04:20.572975,4249.84,3935.0400000000004,314.8,838.06,credit_card,completed,5,"05930 Brown Mountains Suite 932, East Dianeview, Ohio 97108",2025-12-22 10:04:20.572975
TXN-d7b564d1,94,anthonysullivan@example.com,2025-11-30 10:04:20.572975,11850.38,10972.57,877.81,873.4699999999999,debit_card,completed,7,"199 Lowery Club Apt. 137, North Rebecca, Michigan 16560",2025-12-22 10:04:20.572975
TXN-40bda7b3,95,kwilliams@example.com,2025-12-19 10:04:20.575487,3116.32,2885.48,230.84,401.52,paypal,completed,5,"993 Porter Plaza, Brownview, Missouri 18488",2025-12-22 10:04:20.575487
TXN-c6df40d8,5,davidalvarez@example.net,2025-11-02 10:04:20.575487,21342.5,19761.57,1580.93,1670.54,credit_card,completed,10,"0983 Adrian Station, East Carloston, Michigan 9788",2025-12-22 10:04:20.575487
TXN-c33438df,23,ntorres@example.org,2025-11-30 10:04:20.575487,6102.23,5650.21,452.02,808.3199999999999,debit_card,completed,4,"44713 French Road, South Danny, Iowa 85387",2025-12-22 10:04:20.575487
TXN-a10ef631,29,rebecca05@example.org,2025-12-14 10:04:20.575487,2449.11,2267.69,181.42,0.0,credit_card,completed,3,"237 Stevens Shores Apt. 748, North Scott, Minnesota 77515",2025-12-22 10:04:20.575487
TXN-68a27900,74,hahnsean@example.com,2025-09-30 10:04:20.581008,6879.35,6369.77,509.58,1030.17,credit_card,completed,4,"6618 Ashley Extension, Jacksonview, Maryland 35681",2025-12-22 10:04:20.581008
TXN-c2eef168,35,soniawilliams@example.net,2025-11-01 10:04:20.581008,7440.99,6889.8099999999995,551.18,971.63,credit_card,completed,9,"24998 James Ranch, Shawnchester, Connecticut 92484",2025-12-22 10:04:20.581008
TXN-dff9b0da,18,thomaswilson@example.org,2025-10-06 10:04:20.583020,6185.07,5726.92,458.15,47.59,debit_card,completed,8,"93149 Laura Port, West Amandastad, California 66818",2025-12-22 10:04:20.583020
TXN-efd38710,15,stephanie79@example.net,2025-11-26 10:04:20.583020,4850.8,4491.4800000000005,359.32,744.43,debit_card,completed,4,"1434 Flores Plains Apt. 223, Bensonborough, California 54878",2025-12-22 10:04:20.583020
TXN-2d2dc815,37,michael98@example.org,2025-11-19 10:04:20.586447,4977.57,4608.86,368.71,6.34,apple_pay,completed,7,"44550 Molly Port, Jonestown, Colorado 98295",2025-12-22 10:04:20.586447
TXN-9d8f33c3,26,cindy77@example.org,2025-10-31 10:04:20.587446,2804.35,2596.62,207.73,228.1,debit_card,completed,7,"1274 Perry Orchard, Sanchezside, Georgia 50778",2025-12-22 10:04:20.587446
TXN-e6f757ad,10,gracefarrell@example.net,2025-09-26 10:04:20.588445,2029.55,1879.21,150.34,167.58999999999997,credit_card,completed,3,"011 Amy Village Suite 982, Andersonport, Mississippi 5730",2025-12-22 10:04:20.588445
TXN-3392348b,29,rebecca05@example.org,2025-10-07 10:04:20.590444,11547.63,10692.25,855.38,1783.1100000000001,credit_card,completed,10,"237 Stevens Shores Apt. 748, North Scott, Minnesota 77515",2025-12-22 10:04:20.590444
TXN-7f3c9b69,39,sierra24@example.com,2025-11-23 10:04:20.591444,9266.12,8579.74,686.38,1206.96,apple_pay,completed,9,"59696 Roberts Lodge Apt. 529, Collierstad, Colorado 57741",2025-12-22 10:04:20.591444
TXN-04efcd4c,31,mark62@example.org,2025-10-31 10:04:20.592443,11794.14,10920.5,873.64,842.3299999999999,credit_card,completed,7,"516 Joseph Crossing Suite 549, Carsonstad, Connecticut 88953",2025-12-22 10:04:20.593442
TXN-cba12fa5,41,michelle52@example.com,2025-12-07 10:04:20.593442,999.75,925.69,74.06,102.86,debit_card,completed,1,"986 Carpenter Turnpike, South Reginashire, Tennessee 25173",2025-12-22 10:04:20.593442
TXN-f64bf9aa,38,nicholaschavez@example.org,2025-11-19 10:04:20.594493,5740.25,5315.05,425.2,244.07,paypal,completed,4,"81561 Gregory Ramp Suite 840, South Tracey, Arkansas 1508",2025-12-22 10:04:20.594493
TXN-6ca2bc9d,55,adamsjohn@example.org,2025-10-12 10:04:20.595442,2085.12,1930.67,154.45,375.73,debit_card,completed,6,"16873 Brandy Causeway Apt. 479, Mitchelltown, Connecticut 56983",2025-12-22 10:04:20.595442
TXN-d009c169,85,christopher20@example.com,2025-09-24 10:04:20.597486,3317.18,3071.46,245.72,197.86,google_pay,completed,5,"62713 Davis Valley Apt. 155, Derrickberg, Tennessee 89254",2025-12-22 10:04:20.597486
TXN-8edec95b,79,zacharyarnold@example.com,2025-12-11 10:04:20.598485,4226.53,3913.4500000000003,313.08,541.77,credit_card,completed,9,"33419 Lauren Plain Apt. 553, Wilsonfort, North Dakota 84270",2025-12-22 10:04:20.598485
TXN-e6984f14,85,christopher20@example.com,2025-10-05 10:04:20.599485,637.26,590.06,47.2,14.0,debit_card,completed,2,"62713 Davis Valley Apt. 155, Derrickberg, Tennessee 89254",2025-12-22 10:04:20.599485
TXN-d19dfcf0,73,brian63@example.org,2025-12-18 10:04:20.600484,10303.42,9540.199999999999,763.22,916.77,credit_card,completed,10,"431 Joseph Light, Lake Peter, Mississippi 14466",2025-12-22 10:04:20.600484
TXN-5a57d63c,6,joshuawashington@example.net,2025-10-08 10:04:20.601483,3762.04,3483.37,278.67,175.66,credit_card,completed,3,"7010 Chandler Union Apt. 333, Taylorburgh, Louisiana 61138",2025-12-22 10:04:20.601483
TXN-446863b9,15,stephanie79@example.net,2025-10-12 10:04:20.602484,192.25,178.01,14.24,30.62,apple_pay,completed,2,"1434 Flores Plains Apt. 223, Bensonborough, California 54878",2025-12-22 10:04:20.602484
TXN-9636f8cc,56,jessica65@example.org,2025-10-19 10:04:20.603482,2020.44,1870.78,149.66,167.73000000000002,credit_card,completed,5,"65585 James Pass, Porterton, Arizona 18462",2025-12-22 10:04:20.603482
TXN-1c940c58,95,kwilliams@example.com,2025-10-11 10:04:20.605481,13702.2,12687.220000000001,1014.98,31.589999999999996,debit_card,completed,5,"993 Porter Plaza, Brownview, Missouri 18488",2025-12-22 10:04:20.605481
